id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,default_ind,income_group,loan_income_ratio,high_dti,high_int_rate,low_income,risk_score,default_probability,confidence_flag,predicted_default,prediction_result
1033601,1263173,6000,6000,6000.0,36,15.27,208.79,C,C4,"Automotive Rentals, Inc",10+ years,RENT,49000.0,Not Verified,01-11-2011,n,debt_consolidation,Consolidation,080xx,NJ,23.29,0.0,01-08-1999,1.0,,12.0,0.0,21477.0,72.8,18.0,f,0.0,0.0,6076.55,6076.55,6000.0,76.55,0.0,0.0,0.0,01-01-2012,6077.06,,01-12-2011,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.12244897959183673,0,1,1,2,0.5276700535668482,Low Confidence,1,False Positive
1033561,1263339,14000,14000,14000.0,36,16.29,494.21,D,D1,3pl logistics inc,6 years,OWN,70000.0,Source Verified,01-11-2011,n,credit_card,Credit Card,926xx,CA,12.26,0.0,01-07-2000,2.0,,5.0,0.0,18181.0,95.7,12.0,f,0.0,0.0,17788.6986,17788.7,14000.0,3788.7,0.0,0.0,0.0,01-12-2014,501.23,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.2,0,1,0,1,0.5263351239844852,Low Confidence,1,False Positive
1033765,1263343,8000,8000,8000.0,36,14.27,274.48,C,C2,St Joseph Homecare Network,< 1 year,RENT,50000.0,Source Verified,01-11-2011,n,credit_card,Pay off,954xx,CA,19.34,0.0,01-08-1999,3.0,75.0,9.0,0.0,7626.0,80.3,18.0,f,0.0,0.0,9877.715403,9877.72,8000.0,1877.72,0.0,0.0,0.0,01-12-2014,284.18,,01-07-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.16,0,0,0,0,0.47674778895447645,Low Confidence,1,False Positive
1033553,1263331,14000,14000,14000.0,60,13.49,322.07,C,C1,Los Angeles County,1 year,RENT,33936.0,Source Verified,01-12-2011,n,debt_consolidation,Debt Consolidation,925xx,CA,19.77,0.0,01-09-2004,0.0,,8.0,0.0,13787.0,69.3,9.0,f,3324.35,3324.35,15765.05,15765.05,10675.65,5089.4,0.0,0.0,0.0,01-01-2016,322.07,01-02-2016,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.41254125412541254,0,0,1,1,0.5802823632376775,Low Confidence,1,False Positive
1033330,1262899,8000,8000,8000.0,36,12.69,268.36,B,B5,Seminole County Public Schools,5 years,MORTGAGE,38000.0,Source Verified,01-11-2011,n,debt_consolidation,Debt Consolidation,327xx,FL,10.55,0.0,01-10-2001,3.0,,14.0,0.0,9471.0,36.6,28.0,f,0.0,0.0,9657.747517,9657.75,8000.0,1657.75,0.0,0.0,0.0,01-12-2014,279.71,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.21052631578947367,0,0,1,1,0.4720967814904958,Low Confidence,1,False Positive
1031499,1261147,21000,21000,21000.0,36,8.9,666.82,A,A5,,5 years,RENT,125000.0,Source Verified,01-12-2011,n,small_business,Business Loan,863xx,AZ,2.94,0.0,01-09-2004,1.0,,4.0,0.0,843.0,6.5,13.0,f,0.0,0.0,22824.54,22824.54,21000.0,1824.54,0.0,0.0,0.0,01-02-2013,14163.32,,01-01-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(122400.0, 181600.0]",0.168,0,0,0,0,0.2516149896490147,Low Confidence,0,True Negative
1033569,1263136,22000,22000,21475.0,60,11.71,486.16,B,B3,Frito-Lay Inc.,10+ years,MORTGAGE,70000.0,Verified,01-12-2011,n,debt_consolidation,Debt Consolidation 2012,757xx,TX,18.45,0.0,01-07-1999,0.0,,6.0,0.0,0.0,0.0,23.0,f,0.0,0.0,20596.97,20104.91,12394.78,6043.8,0.0,2158.39,388.5102,01-02-2015,486.16,,01-07-2015,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(63200.0, 122400.0]",0.3142857142857143,0,0,0,0,0.4114105325121116,Low Confidence,1,True Positive
1025389,1254531,6000,6000,6000.0,36,15.96,210.83,C,C5,School District of Palm Beach County,2 years,RENT,28800.0,Source Verified,01-11-2011,n,house,House,334xx,FL,18.25,0.0,01-11-2006,2.0,,9.0,0.0,8032.0,57.4,37.0,f,0.0,0.0,7147.69,7147.69,6000.0,1147.69,0.0,0.0,0.0,01-06-2013,3571.8,,01-05-2013,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.20833333333333334,0,1,1,2,0.5947174256295467,Low Confidence,1,False Positive
1033285,1262852,15000,15000,15000.0,36,17.58,539.14,D,D4,East West Bank,1 year,RENT,130000.0,Verified,01-11-2011,n,debt_consolidation,Debt Consolidation Loan,941xx,CA,6.91,0.0,01-10-1999,2.0,63.0,8.0,0.0,16460.0,71.9,17.0,f,0.0,0.0,19323.37474,19323.37,15000.0,4323.37,0.0,0.0,0.0,01-08-2014,2639.93,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(122400.0, 181600.0]",0.11538461538461539,0,1,0,1,0.4863761198300172,Low Confidence,1,False Positive
1033318,1262887,5200,5200,5200.0,36,11.71,172.0,B,B3,HISPANIC GROUP,4 years,RENT,54000.0,Source Verified,01-11-2011,n,debt_consolidation,Debt Consolidation Loan,331xx,FL,5.58,0.0,01-10-2006,0.0,,11.0,0.0,6135.0,52.9,12.0,f,0.0,0.0,6131.876659,6131.88,5200.0,931.88,0.0,0.0,0.0,01-04-2014,1494.9,,01-12-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.0962962962962963,0,0,0,0,0.37594734813217306,Low Confidence,0,True Negative
1033192,1262754,17500,17500,17500.0,36,7.9,547.58,A,A4,Columbia County School Board- Ft. White,10+ years,MORTGAGE,40000.0,Source Verified,01-12-2011,n,credit_card,Getting out of debt,326xx,FL,11.43,0.0,01-06-1981,0.0,,4.0,0.0,16869.0,62.9,15.0,f,0.0,0.0,19710.8289,19710.83,17500.0,2210.83,0.0,0.0,0.0,01-12-2014,559.83,,01-12-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.4375,0,0,1,1,0.4138772212356296,Low Confidence,1,False Positive
1033487,1263061,6400,6400,6400.0,36,11.71,211.69,B,B3,BankofAmerica ,2 years,RENT,50000.0,Source Verified,01-11-2011,n,debt_consolidation,cc paydown ,950xx,CA,15.84,1.0,01-06-2005,0.0,20.0,7.0,0.0,7229.0,71.7,13.0,f,0.0,0.0,7385.13,7385.13,6400.0,985.13,0.0,0.0,0.0,01-09-2013,3155.72,,01-09-2013,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.128,0,0,0,0,0.39539724214364586,Low Confidence,0,True Negative
1033480,1263055,3825,3825,3825.0,36,10.65,124.6,B,B2,Walmart,3 years,MORTGAGE,22000.0,Not Verified,01-11-2011,n,debt_consolidation,Debt Consolidation,992xx,WA,9.65,0.0,01-01-2003,2.0,,4.0,0.0,6970.0,89.4,12.0,f,0.0,0.0,4286.47,4286.47,3825.0,461.47,0.0,0.0,0.0,01-05-2013,2300.18,,01-05-2013,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.17386363636363636,0,0,1,1,0.4223354815082377,Low Confidence,1,False Positive
1033498,1263074,21000,21000,21000.0,36,7.9,657.1,A,A4,Eastern bank,3 years,OWN,60000.0,Source Verified,01-11-2011,n,debt_consolidation,"Boa, citi and chase ",019xx,MA,13.6,0.0,01-10-2000,3.0,,6.0,0.0,10078.0,42.7,34.0,f,0.0,0.0,23273.18,23273.18,21000.0,2273.18,0.0,0.0,0.0,01-11-2013,8826.29,,01-11-2013,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.35,0,0,0,0,0.33495951894543596,Low Confidence,0,True Negative
1033276,1262843,14000,14000,14000.0,36,12.42,467.82,B,B4,North Star Hospital,9 years,MORTGAGE,72000.0,Verified,01-11-2011,n,credit_card,Credit Card Loan,995xx,AK,19.8,0.0,01-06-1994,1.0,,12.0,0.0,16703.0,74.6,26.0,f,0.0,0.0,16627.53535,16627.54,14000.0,2627.54,0.0,0.0,0.0,01-03-2014,4482.42,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.19444444444444445,0,0,0,0,0.4075026672369313,Low Confidence,1,False Positive
1033481,1263056,18950,18950,18925.0,36,10.65,617.27,B,B2,Northshore School District,10+ years,RENT,50000.0,Source Verified,01-11-2011,n,other,credit card pay off ,980xx,WA,18.94,0.0,01-08-1990,0.0,,17.0,0.0,25373.0,70.1,37.0,f,0.0,0.0,22218.36141,22189.07,18950.0,3268.36,0.0,0.0,0.0,01-12-2014,630.29,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.379,0,0,0,0,0.4386432972867167,Low Confidence,1,False Positive
1033307,1262876,3000,3000,2750.0,36,9.91,96.68,B,B1,SteelFab Inc,6 years,OWN,40000.0,Source Verified,01-11-2011,n,home_improvement,New Home Improvements,280xx,NC,8.19,0.0,01-08-1998,0.0,63.0,3.0,0.0,596.0,4.3,10.0,f,0.0,0.0,3478.77073,3188.78,3000.0,478.77,0.0,0.0,0.0,01-12-2014,103.55,,01-12-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.075,0,0,1,1,0.3497225549360942,Low Confidence,0,True Negative
1016253,1243955,2400,2400,2400.0,36,12.69,80.51,B,B5,Texas Press ,5 years,OWN,48000.0,Not Verified,01-11-2011,n,vacation,Vacation Loan,782xx,TX,15.28,0.0,01-06-1999,2.0,52.0,19.0,0.0,8965.0,56.7,36.0,f,0.0,0.0,2817.85,2817.85,2310.05,494.54,0.0,13.26,2.3868,01-11-2014,80.51,,01-12-2015,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(3704.0, 63200.0]",0.05,0,0,1,1,0.4153067388397778,Low Confidence,1,True Positive
1033301,1262870,6000,6000,6000.0,36,12.69,201.27,B,B5,lifes worc,5 years,OWN,75000.0,Source Verified,01-11-2011,n,other,persona,117xx,NY,18.06,0.0,01-10-1986,1.0,45.0,9.0,0.0,18768.0,66.6,27.0,f,0.0,0.0,6905.04,6905.04,6000.0,905.04,0.0,0.0,0.0,01-06-2013,3488.26,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.08,0,0,0,0,0.39197810041687964,Low Confidence,0,True Negative
1033280,1262847,16000,16000,15975.0,60,18.64,411.89,E,E1,Matrix Resources,5 years,MORTGAGE,115000.0,Verified,01-12-2011,n,debt_consolidation,Pay Off Credit Cards Reduce Debt,300xx,GA,10.77,0.0,01-01-1998,0.0,,12.0,1.0,18088.0,76.1,20.0,f,0.0,0.0,24033.26,23995.71,16000.0,8033.26,0.0,0.0,0.0,01-11-2015,4674.43,,01-11-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.1391304347826087,0,1,0,1,0.5318310654844017,Low Confidence,1,False Positive
1033249,1262815,18000,18000,18000.0,36,12.42,601.48,B,B4,Scholastic Inc.,10+ years,RENT,90000.0,Not Verified,01-11-2011,n,credit_card,CC consolidation,112xx,NY,7.4,0.0,01-06-1993,2.0,,8.0,0.0,18039.0,69.9,23.0,f,0.0,0.0,20437.53,20437.53,18000.0,2437.53,0.0,0.0,0.0,01-04-2013,11425.19,,01-04-2013,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.2,0,0,0,0,0.3758316858977746,Low Confidence,0,True Negative
1033445,1263017,10000,10000,10000.0,36,16.29,353.01,D,D1,Mayo Clinic Health System,5 years,RENT,25000.0,Source Verified,01-11-2011,n,credit_card,consolidate,546xx,WI,14.11,0.0,01-02-2000,0.0,26.0,6.0,0.0,9906.0,96.2,32.0,f,0.0,0.0,12706.40383,12706.4,10000.0,2706.4,0.0,0.0,0.0,01-12-2014,357.29,,01-12-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.4,0,1,1,2,0.677419034543511,Low Confidence,1,False Positive
1033264,1262831,2125,2125,2125.0,36,15.27,73.95,C,C4,,6 years,RENT,35000.0,Source Verified,01-11-2011,n,debt_consolidation,Debt Consolidation Loan,871xx,NM,14.95,0.0,01-03-2000,3.0,,5.0,0.0,5131.0,95.0,10.0,f,0.0,0.0,2661.97,2661.97,2124.99,536.98,0.0,0.0,0.0,01-12-2014,73.72,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.060714285714285714,0,1,1,2,0.5124046678788358,Low Confidence,1,False Positive
1033444,1263016,7500,7500,7500.0,36,7.9,234.68,A,A4,Union Bank,5 years,RENT,34000.0,Not Verified,01-11-2011,n,debt_consolidation,Debt Consolidation,640xx,MO,29.29,0.0,01-02-1997,2.0,,13.0,0.0,13550.0,60.0,26.0,f,0.0,0.0,3049.02,3049.02,2504.96,544.06,0.0,0.0,0.0,01-01-2013,234.68,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(3704.0, 63200.0]",0.22058823529411764,0,0,1,1,0.36669290582288167,Low Confidence,0,False Negative
1033259,1262825,10000,10000,10000.0,36,6.62,307.04,A,A2,,4 years,MORTGAGE,80000.0,Source Verified,01-11-2011,n,small_business,Insurance Asset Purchase,329xx,FL,2.59,1.0,01-08-1999,2.0,12.0,8.0,0.0,30407.0,7.4,24.0,f,0.0,0.0,10677.42,10677.42,10000.0,677.42,0.0,0.0,0.0,01-03-2013,6383.93,,01-03-2013,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.125,0,0,0,0,0.24003484187695762,Low Confidence,0,True Negative
972799,1194777,21000,21000,20975.0,60,12.42,471.61,B,B4,Diamler Trucks North America,10+ years,MORTGAGE,70000.0,Verified,01-12-2011,n,small_business,Small Business Loan,280xx,NC,7.35,0.0,01-08-1995,2.0,,9.0,0.0,61482.0,29.6,26.0,f,4886.47,4880.64,23096.67,23069.2,16113.53,6983.14,0.0,0.0,0.0,01-01-2016,471.61,01-02-2016,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.3,0,0,0,0,0.41940113586743216,Low Confidence,1,False Positive
1026867,1256067,25000,25000,25000.0,36,13.49,848.27,C,C1,Madison Williams and Company,2 years,RENT,250000.0,Source Verified,01-11-2011,n,credit_card,Credit Refinance Loan,021xx,MA,10.78,0.0,01-08-1990,0.0,,10.0,0.0,41044.0,94.6,26.0,f,0.0,0.0,30527.36207,30527.36,25000.0,5527.36,0.0,0.0,0.0,01-12-2014,881.59,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(240800.0, 300000.0]",0.1,0,0,0,0,0.27713420993719784,Low Confidence,0,True Negative
1031899,1261555,16000,16000,16000.0,36,9.91,515.6,B,B1,jersey city public school,10+ years,RENT,40000.0,Source Verified,01-12-2011,n,credit_card,credit cards,073xx,NJ,14.46,0.0,01-05-1995,1.0,,7.0,0.0,13723.0,70.0,14.0,f,0.0,0.0,18331.89,18331.89,16000.0,2331.89,0.0,0.0,0.0,01-02-2014,5468.19,,01-04-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.4,0,0,1,1,0.45872427405561716,Low Confidence,1,False Positive
1025542,1254701,20000,20000,20000.0,36,7.9,625.81,A,A4,Dr. Kenneth Krueger,7 years,MORTGAGE,60000.0,Verified,01-12-2011,n,small_business,Small Business Loan,782xx,TX,21.42,0.0,01-05-1995,1.0,,6.0,0.0,6264.0,46.4,21.0,f,0.0,0.0,22264.23,22264.23,20000.0,2264.23,0.0,0.0,0.0,01-01-2014,7252.77,,01-07-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.3333333333333333,0,0,0,0,0.3370172463160085,Low Confidence,0,True Negative
1033410,1262980,3600,3600,3600.0,36,14.27,123.52,C,C2,JTE Enterprises Inc,10+ years,RENT,106000.0,Source Verified,01-11-2011,n,debt_consolidation,Debt consolidation,117xx,NY,2.89,0.0,01-06-1999,2.0,50.0,12.0,0.0,6949.0,68.1,27.0,f,0.0,0.0,3914.2,3914.2,3600.0,314.2,0.0,0.0,0.0,01-08-2012,3052.82,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.033962264150943396,0,0,0,0,0.3997455940340301,Low Confidence,0,True Negative
1030924,1260527,20000,20000,19950.0,60,18.25,510.6,D,D5,Entertainment Partners,5 years,RENT,99996.0,Source Verified,01-12-2011,n,debt_consolidation,Credit Consolidate,070xx,NJ,0.07,0.0,01-10-2000,1.0,,2.0,0.0,212.0,6.1,11.0,f,5154.69,5141.64,24980.4,24918.28,14845.31,10135.09,0.0,0.0,0.0,01-01-2016,510.6,01-02-2016,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.2000080003200128,0,1,0,1,0.5304075221710921,Low Confidence,1,False Positive
1033362,1262930,24000,24000,23725.0,60,19.03,622.97,E,E2,Verizon,10+ years,RENT,98000.0,Verified,01-12-2011,n,credit_card,Start Over,207xx,MD,23.74,0.0,01-05-2000,0.0,,14.0,0.0,27810.0,78.8,20.0,f,6262.87,6191.11,30483.93,30134.63,17737.13,12746.8,0.0,0.0,0.0,01-01-2016,622.97,01-02-2016,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.24489795918367346,0,1,0,1,0.5750642316218515,Low Confidence,1,False Positive
1033173,1262733,19075,19075,19050.0,60,20.3,508.57,E,E5,Georgia Military College,2 years,RENT,50000.0,Verified,01-12-2011,n,debt_consolidation,Debt Consolidation Loan,300xx,GA,22.75,1.0,01-04-2000,0.0,17.0,11.0,0.0,11862.0,67.8,51.0,f,5074.82,5068.1,24944.44,24911.89,14000.18,10944.26,0.0,0.0,0.0,01-01-2016,554.92,01-02-2016,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.3815,0,1,0,1,0.710664368146115,Low Confidence,1,False Positive
1033154,1262920,10000,10000,10000.0,60,18.64,257.43,E,E1,"MtSAC, CitrusCollege, RCCNorco",4 years,RENT,81600.0,Source Verified,01-11-2011,n,debt_consolidation,Debt Repayment Loan,917xx,CA,12.19,0.0,01-03-1993,1.0,80.0,24.0,0.0,8311.0,33.6,41.0,f,0.0,0.0,13332.05,13332.05,10000.0,3332.05,0.0,0.0,0.0,01-01-2014,7132.68,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.12254901960784313,0,1,0,1,0.565573181888834,Low Confidence,1,False Positive
1032954,1262714,8000,8000,7950.0,36,11.71,264.61,B,B3,The Bridge,1 year,RENT,25000.0,Not Verified,01-11-2011,n,credit_card,Consolidation Crunch (Now with almonds!),067xx,CT,15.74,0.0,01-12-2004,0.0,,8.0,0.0,6295.0,78.7,12.0,f,0.0,0.0,8460.69,8407.81,8000.0,460.69,0.0,0.0,0.0,01-08-2012,3804.76,,01-08-2012,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.32,0,0,1,1,0.512088395634488,Low Confidence,1,False Positive
1032956,1262716,1000,1000,1000.0,36,14.65,34.5,C,C3,,,RENT,11820.0,Verified,01-11-2011,n,debt_consolidation,debt consolidation,430xx,OH,17.16,0.0,01-10-2000,1.0,,3.0,0.0,200.0,66.7,11.0,f,0.0,0.0,1241.384368,1241.38,1000.0,241.38,0.0,0.0,0.0,01-12-2014,20.71,,01-12-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.08460236886632826,0,0,1,1,0.5086736252977021,Low Confidence,1,False Positive
1032949,1262508,4000,4000,4000.0,36,8.9,127.02,A,A5,poeple link,1 year,MORTGAGE,15456.0,Source Verified,01-11-2011,n,credit_card,pay my credit,274xx,NC,19.18,0.0,01-12-2002,0.0,,5.0,0.0,7605.0,85.4,11.0,f,0.0,0.0,4571.603962,4571.6,4000.0,571.6,0.0,0.0,0.0,01-12-2014,131.1,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.2587991718426501,0,0,1,1,0.4280482871756869,Low Confidence,1,False Positive
1031222,1260631,18800,18800,18750.0,60,18.25,479.96,D,D5,PECI,1 year,RENT,46000.0,Not Verified,01-12-2011,n,credit_card,Pay off my Credit Cards,974xx,OR,16.15,0.0,01-10-2003,3.0,,6.0,0.0,24825.0,97.9,18.0,f,0.0,0.0,7160.19,7141.35,2760.9,3466.88,0.0,932.41,8.97,01-01-2013,479.96,,01-06-2013,0.0,1.0,INDIVIDUAL,0.0,,,,1.0,"(3704.0, 63200.0]",0.40869565217391307,0,1,1,2,0.68547483137496,Low Confidence,1,True Positive
1032935,1262494,14000,14000,14000.0,36,12.42,467.82,B,B4,hayes auto sales,4 years,RENT,84000.0,Verified,01-11-2011,n,credit_card,shred those cards,957xx,CA,14.57,1.0,01-05-1998,3.0,17.0,12.0,0.0,31281.0,78.6,41.0,f,0.0,0.0,16668.60647,16668.61,14000.0,2668.61,0.0,0.0,0.0,01-04-2014,4057.23,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.16666666666666666,0,0,0,0,0.3852458524638718,Low Confidence,0,True Negative
1033120,1262685,15000,15000,14975.0,60,15.27,358.98,C,C4,Hallmark,10+ years,RENT,29000.0,Verified,01-12-2011,n,credit_card,cc loan,937xx,CA,11.88,0.0,01-02-1995,1.0,,3.0,0.0,10265.0,73.8,16.0,f,3704.91,3698.68,17514.1,17485.0,11295.1,6219.0,0.0,0.0,0.0,01-01-2016,358.98,01-02-2016,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.5172413793103449,0,1,1,2,0.6827960681358504,Low Confidence,1,False Positive
1033115,1262679,16775,16775,16775.0,36,14.27,575.54,C,C2,The John Marshall Law School,4 years,MORTGAGE,140000.0,Source Verified,01-11-2011,n,credit_card,Balance transfer AT & T,606xx,IL,12.42,1.0,01-05-1990,1.0,18.0,18.0,0.0,35088.0,53.0,36.0,f,0.0,0.0,19052.68,19052.68,16775.0,2277.68,0.0,0.0,0.0,01-07-2013,711.65,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(122400.0, 181600.0]",0.11982142857142856,0,0,0,0,0.37659691804440937,Low Confidence,0,True Negative
1032923,1262480,6325,6325,6275.0,36,8.9,200.84,A,A5,hayes auto sales,3 years,RENT,25000.0,Verified,01-11-2011,n,credit_card,debt free in 3,957xx,CA,22.94,1.0,01-06-1992,1.0,17.0,9.0,0.0,11015.0,70.6,33.0,f,0.0,0.0,7176.398686,7119.69,6325.0,851.4,0.0,0.0,0.0,01-04-2014,1763.08,,01-04-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.253,0,0,1,1,0.4133330364761147,Low Confidence,1,False Positive
1033099,1262663,5700,5700,5700.0,60,18.64,146.74,E,E1,,,RENT,75000.0,Source Verified,01-11-2011,n,credit_card,Personal,100xx,NY,7.46,0.0,01-09-1993,1.0,30.0,10.0,0.0,12126.0,65.5,20.0,f,0.0,0.0,8367.769588,8367.77,5700.0,2667.77,0.0,0.0,0.0,01-05-2015,2389.86,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.076,0,1,0,1,0.5608248494921895,Low Confidence,1,False Positive
1033086,1262648,13225,13225,13225.0,36,13.49,448.74,C,C1,Winco. Inc,5 years,RENT,35000.0,Verified,01-11-2011,n,debt_consolidation,Consolidate Me,945xx,CA,22.53,0.0,01-03-2004,2.0,,16.0,0.0,12965.0,62.8,25.0,f,0.0,0.0,16149.75637,16149.76,13225.0,2924.76,0.0,0.0,0.0,01-12-2014,463.36,,01-11-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.37785714285714284,0,0,1,1,0.5677253977348143,Low Confidence,1,False Positive
1032887,1262443,10000,10000,9950.0,36,14.65,344.95,C,C3,Mb financial bank,2 years,RENT,31000.0,Verified,01-11-2011,n,debt_consolidation,loan,606xx,IL,12.08,0.0,01-11-2003,1.0,,15.0,0.0,11279.0,62.7,21.0,f,0.0,0.0,12354.72039,12292.97,10000.0,2354.72,0.0,0.0,0.0,01-07-2014,2013.24,,01-03-2015,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.3225806451612903,0,0,1,1,0.5793250541448812,Low Confidence,1,False Positive
1032885,1262441,13500,13500,13200.0,36,8.9,428.67,A,A5,AGIA,5 years,RENT,100000.0,Not Verified,01-11-2011,n,debt_consolidation,Debt Consolidation Loan,852xx,AZ,3.16,0.0,01-09-2001,0.0,,6.0,1.0,7569.0,49.5,10.0,f,0.0,0.0,14798.35,14469.52,13500.0,1298.35,0.0,0.0,0.0,01-06-2013,1870.59,,01-01-2016,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(63200.0, 122400.0]",0.135,0,0,0,0,0.2739605076310901,Low Confidence,0,True Negative
1033063,1262624,12000,12000,11750.0,60,12.69,271.14,B,B5,Aloha Nursing & Rehab Centre,3 years,OWN,60000.0,Source Verified,01-12-2011,n,debt_consolidation,Debt consolidation,967xx,HI,17.62,0.0,01-09-1997,0.0,,7.0,0.0,11082.0,69.3,12.0,f,0.0,0.0,12375.05,12117.22,12000.0,375.05,0.0,0.0,0.0,01-03-2012,11839.55,,01-03-2012,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.2,0,0,0,0,0.4298560323897245,Low Confidence,1,False Positive
1022403,1251191,15000,15000,14925.0,60,7.9,303.43,A,A4,sears holdings,10+ years,MORTGAGE,45000.0,Verified,01-11-2011,n,debt_consolidation,Debt Consolidation Loan,033xx,NH,7.39,0.0,01-09-1977,0.0,,8.0,0.0,12119.0,19.2,16.0,f,0.0,0.0,15479.81,15402.41,15000.0,479.81,0.0,0.0,0.0,01-05-2012,14275.93,,01-05-2014,0.0,1.0,INDIVIDUAL,0.0,,,,0.0,"(3704.0, 63200.0]",0.3333333333333333,0,0,1,1,0.36806170205205285,Low Confidence,0,True Negative
